# Performance Monitoring Events for the Sixth Generation Intel Core Processors Based on the Skylake Microarchitecture - V42
# 8/6/2018 3:30:52 PM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	CounterHTOff	SampleAfterValue	MSRIndex	MSRValue	TakenAlone	CounterMask	Invert	AnyThread	EdgeDetect	PEBS	Data_LA	L1_Hit_Indication	Errata	Deprecated
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x103C400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x007C400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FC4000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_MISS_LOCAL_DRAM.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0044000001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.ANY_SNOOP	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FC0400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.SNOOP_NON_DRAM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L4_HIT_LOCAL_L4.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0040400001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.ANY_SNOOP	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FC01C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_NON_DRAM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20001C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10001C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04001C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02001C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01001C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00801C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00401C0001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.ANY_SNOOP	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FC0100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.SNOOP_NON_DRAM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_S.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0040100001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.ANY_SNOOP	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FC0080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.SNOOP_NON_DRAM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_E.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0040080001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.ANY_SNOOP	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FC0040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.SNOOP_NON_DRAM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.L3_HIT_M.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0040040001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.ANY_SNOOP	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3FC0020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.SNOOP_HITM	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.SNOOP_MISS	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.SNOOP_NONE	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.SUPPLIER_NONE.SPL_HIT	Counts demand data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0040020001	0	0	0	0	0	0	0	0	null	0
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.DEMAND_DATA_RD.ANY_RESPONSE	Counts demand data reads have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010001	0	0	0	0	0	0	0	0	null	0
