# Performance Monitoring Events for the Fifth Generation Intel Core Processors Based on the Broadwell Microarchitecture - V23
# 8/7/2018 8:47:47 AM
# Copyright (c) 2007 - 2017 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	CounterHTOff	SampleAfterValue	MSRIndex	MSRValue	TakenAlone	CounterMask	Invert	AnyThread	EdgeDetect	PEBS	Data_LA	L1_Hit_Indication	Errata
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_DATA_RD.L3_MISS.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C000080	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.ANY_RESPONSE	Counts all prefetch (that bring data to LLC only) RFOs have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.SUPPLIER_NONE.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080020100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100020100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.SUPPLIER_NONE.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200020100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400020100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.SUPPLIER_NONE.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000020100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000020100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.SUPPLIER_NONE.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F80020100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00803C0100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C0100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C0100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_HIT.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F84000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS.SNOOP_NONE	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS.SNOOP_NOT_NEEDED	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS.SNOOP_MISS	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_RFO.L3_MISS.SNOOP_HIT_NO_FWD	Counts all prefetch (that bring data to LLC only) RFOs 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C000100	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.ANY_RESPONSE	Counts prefetch (that bring data to LLC only) code reads have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.SUPPLIER_NONE.SNOOP_NONE	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080020200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100020200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.SUPPLIER_NONE.SNOOP_MISS	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200020200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400020200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.SUPPLIER_NONE.SNOOP_HITM	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000020200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000020200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.SUPPLIER_NONE.ANY_SNOOP	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F80020200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_HIT.SNOOP_NONE	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00803C0200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_HIT.SNOOP_NOT_NEEDED	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_HIT.SNOOP_MISS	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C0200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_HIT.SNOOP_HITM	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_HIT.SNOOP_NON_DRAM	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C0200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_HIT.ANY_SNOOP	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F84000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS.SNOOP_NONE	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS.SNOOP_NOT_NEEDED	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS.SNOOP_MISS	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.PF_L3_CODE_RD.L3_MISS.SNOOP_HIT_NO_FWD	Counts prefetch (that bring data to LLC only) code reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C000200	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.ANY_RESPONSE	Counts any other requests have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000018000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.SUPPLIER_NONE.SNOOP_NONE	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080028000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100028000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.SUPPLIER_NONE.SNOOP_MISS	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200028000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400028000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.SUPPLIER_NONE.SNOOP_HITM	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000028000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000028000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.SUPPLIER_NONE.ANY_SNOOP	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F80028000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_HIT.SNOOP_NONE	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00803C8000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_HIT.SNOOP_NOT_NEEDED	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C8000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_HIT.SNOOP_MISS	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C8000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_HIT.SNOOP_HIT_NO_FWD	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C8000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_HIT.SNOOP_HITM	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C8000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_HIT.SNOOP_NON_DRAM	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C8000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_HIT.ANY_SNOOP	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C8000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS_LOCAL_DRAM.SNOOP_NON_DRAM	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2004008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS_LOCAL_DRAM.ANY_SNOOP	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F84008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS.SNOOP_NONE	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00BC008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS.SNOOP_NOT_NEEDED	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x013C008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS.SNOOP_MISS	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x023C008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.OTHER.L3_MISS.SNOOP_HIT_NO_FWD	Counts any other requests 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x043C008000	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.ANY_RESPONSE	Counts all prefetch data reads have any response type. 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0000010090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.SUPPLIER_NONE.SNOOP_NONE	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0080020090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.SUPPLIER_NONE.SNOOP_NOT_NEEDED	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0100020090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.SUPPLIER_NONE.SNOOP_MISS	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0200020090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.SUPPLIER_NONE.SNOOP_HIT_NO_FWD	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0400020090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.SUPPLIER_NONE.SNOOP_HITM	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1000020090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.SUPPLIER_NONE.SNOOP_NON_DRAM	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x2000020090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.SUPPLIER_NONE.ANY_SNOOP	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F80020090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_NONE	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x00803C0090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_NOT_NEEDED	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x01003C0090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_MISS	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x02003C0090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_HIT_NO_FWD	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x04003C0090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_HITM	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x10003C0090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.SNOOP_NON_DRAM	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x20003C0090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_HIT.ANY_SNOOP	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x3F803C0090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NONE	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0084000090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_NOT_NEEDED	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0104000090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_MISS	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0204000090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HIT_NO_FWD	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x0404000090	0	0	0	0	0	0	0	0	null
0xB7, 0xBB	0x01	OFFCORE_RESPONSE.ALL_PF_DATA_RD.L3_MISS_LOCAL_DRAM.SNOOP_HITM	Counts all prefetch data reads 	0,1,2,3	0,1,2,3	100003	0x1a6, 0x1a7	0x1004000090	0	0	0	0	0	0	0	0	null
