# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.04
# 4/1/2019 11:14:48 AM
Unit	EventCode	UMask	PortMask	FCMask	UMaskExt	EventName	Description	Counter	MSRValue	ELLC	Filter	Internal	Deprecated	FILTER_VALUE
IIO	0x84	0x40	0x02	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MSG.PART1	Number Transactions requested of the CPU; Messages	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x40	0x04	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MSG.PART2	Number Transactions requested of the CPU; Messages	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x40	0x08	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MSG.PART3	Number Transactions requested of the CPU; Messages	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x40	0x10	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MSG.VTD0	Number Transactions requested of the CPU; Messages	0,1,2,3	0x00	0	chnl	0	0	0
IIO	0x84	0x40	0x20	0x07	0x00	UNC_IIO_TXN_REQ_OF_CPU.MSG.VTD1	Number Transactions requested of the CPU; Messages	0,1,2,3	0x00	0	chnl	0	0	0
IRP	0xF	0x1	0x00	0x00	0x00	UNC_I_CACHE_TOTAL_OCCUPANCY.ANY	Total Write Cache Occupancy; Any Source	0,1	0x00	0	na	0	0	0
IRP	0xF	0x2	0x00	0x00	0x00	UNC_I_CACHE_TOTAL_OCCUPANCY.IV_Q	Total Write Cache Occupancy; Snoops	0,1	0x00	0	na	0	0	0
IRP	0xF	0x4	0x00	0x00	0x00	UNC_I_CACHE_TOTAL_OCCUPANCY.MEM	Total Write Cache Occupancy; Mem	0,1	0x00	0	na	0	0	0
IRP	0x1	0x0	0x00	0x00	0x00	UNC_I_CLOCKTICKS	IRP Clocks	0,1	0x00	0	na	0	0	0
IRP	0x10	0x1	0x00	0x00	0x00	UNC_I_COHERENT_OPS.PCIRDCUR	Coherent Ops; PCIRdCur	0,1	0x00	0	na	0	0	0
IRP	0x10	0x2	0x00	0x00	0x00	UNC_I_COHERENT_OPS.CRD	Coherent Ops; CRd	0,1	0x00	0	na	0	0	0
IRP	0x10	0x4	0x00	0x00	0x00	UNC_I_COHERENT_OPS.DRD	Coherent Ops; DRd	0,1	0x00	0	na	0	0	0
IRP	0x10	0x8	0x00	0x00	0x00	UNC_I_COHERENT_OPS.RFO	Coherent Ops; RFO	0,1	0x00	0	na	0	0	0
IRP	0x10	0x10	0x00	0x00	0x00	UNC_I_COHERENT_OPS.PCITOM	Coherent Ops; PCIItoM	0,1	0x00	0	na	0	0	0
IRP	0x10	0x20	0x00	0x00	0x00	UNC_I_COHERENT_OPS.PCIDCAHINT	Coherent Ops; PCIDCAHin5t	0,1	0x00	0	na	0	0	0
IRP	0x10	0x40	0x00	0x00	0x00	UNC_I_COHERENT_OPS.WBMTOI	Coherent Ops; WbMtoI	0,1	0x00	0	na	0	0	0
IRP	0x10	0x80	0x00	0x00	0x00	UNC_I_COHERENT_OPS.CLFLUSH	Coherent Ops; CLFlush	0,1	0x00	0	na	0	0	0
IRP	0x17	0x0	0x00	0x00	0x00	UNC_I_FAF_FULL	FAF RF full	0,1	0x00	0	na	0	0	0
IRP	0x18	0x0	0x00	0x00	0x00	UNC_I_FAF_INSERTS	FAF - request insert from TC.	0,1	0x00	0	na	0	0	0
IRP	0x19	0x0	0x00	0x00	0x00	UNC_I_FAF_OCCUPANCY	FAF occupancy	0,1	0x00	0	na	0	0	0
IRP	0x16	0x0	0x00	0x00	0x00	UNC_I_FAF_TRANSACTIONS	FAF allocation -- sent to ADQ	0,1	0x00	0	na	0	0	0
IRP	0x1E	0x1	0x00	0x00	0x00	UNC_I_IRP_ALL.INBOUND_INSERTS	All Inserts Inbound (p2p + faf + cset)	0,1	0x00	0	na	0	0	0
IRP	0x1E	0x2	0x00	0x00	0x00	UNC_I_IRP_ALL.OUTBOUND_INSERTS	All Inserts Outbound (BL, AK, Snoops)	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x1	0x00	0x00	0x00	UNC_I_MISC0.FAST_REQ	Misc Events - Set 0; Fastpath Requests	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x2	0x00	0x00	0x00	UNC_I_MISC0.FAST_REJ	Misc Events - Set 0; Fastpath Rejects	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x4	0x00	0x00	0x00	UNC_I_MISC0.2ND_RD_INSERT	Misc Events - Set 0; Cache Inserts of Read Transactions as Secondary	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x8	0x00	0x00	0x00	UNC_I_MISC0.2ND_WR_INSERT	Misc Events - Set 0; Cache Inserts of Write Transactions as Secondary	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x10	0x00	0x00	0x00	UNC_I_MISC0.2ND_ATOMIC_INSERT	Misc Events - Set 0; Cache Inserts of Atomic Transactions as Secondary	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x20	0x00	0x00	0x00	UNC_I_MISC0.FAST_XFER	Misc Events - Set 0; Fastpath Transfers From Primary to Secondary	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x40	0x00	0x00	0x00	UNC_I_MISC0.PF_ACK_HINT	Misc Events - Set 0; Prefetch Ack Hints From Primary to Secondary	0,1	0x00	0	na	0	0	0
IRP	0x1C	0x80	0x00	0x00	0x00	UNC_I_MISC0.UNKNOWN	Misc Events - Set 0	0,1	0x00	0	na	0	0	0
IRP	0x1D	0x1	0x00	0x00	0x00	UNC_I_MISC1.SLOW_I	Misc Events - Set 1; Slow Transfer of I Line	0,1	0x00	0	na	0	0	0
IRP	0x1D	0x2	0x00	0x00	0x00	UNC_I_MISC1.SLOW_S	Misc Events - Set 1; Slow Transfer of S Line	0,1	0x00	0	na	0	0	0
IRP	0x1D	0x4	0x00	0x00	0x00	UNC_I_MISC1.SLOW_E	Misc Events - Set 1; Slow Transfer of E Line	0,1	0x00	0	na	0	0	0
IRP	0x1D	0x8	0x00	0x00	0x00	UNC_I_MISC1.SLOW_M	Misc Events - Set 1; Slow Transfer of M Line	0,1	0x00	0	na	0	0	0
IRP	0x1D	0x10	0x00	0x00	0x00	UNC_I_MISC1.LOST_FWD	Misc Events - Set 1; Lost Forward	0,1	0x00	0	na	0	0	0
IRP	0x1D	0x20	0x00	0x00	0x00	UNC_I_MISC1.SEC_RCVD_INVLD	Misc Events - Set 1; Received Invalid	0,1	0x00	0	na	0	0	0
IRP	0x1D	0x40	0x00	0x00	0x00	UNC_I_MISC1.SEC_RCVD_VLD	Misc Events - Set 1; Received Valid	0,1	0x00	0	na	0	0	0
IRP	0x14	0x0	0x00	0x00	0x00	UNC_I_P2P_INSERTS	P2P Requests	0,1	0x00	0	na	0	0	0
IRP	0x15	0x0	0x00	0x00	0x00	UNC_I_P2P_OCCUPANCY	P2P Occupancy	0,1	0x00	0	na	0	0	0
IRP	0x13	0x1	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.RD	P2P Transactions; P2P reads	0,1	0x00	0	na	0	0	0
IRP	0x13	0x2	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.WR	P2P Transactions; P2P Writes	0,1	0x00	0	na	0	0	0
IRP	0x13	0x4	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.MSG	P2P Transactions; P2P Message	0,1	0x00	0	na	0	0	0
IRP	0x13	0x8	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.CMPL	P2P Transactions; P2P completions	0,1	0x00	0	na	0	0	0
IRP	0x13	0x10	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.REM	P2P Transactions; Match if remote only	0,1	0x00	0	na	0	0	0
IRP	0x13	0x20	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.REM_AND_TGT_MATCH	P2P Transactions; match if remote and target matches	0,1	0x00	0	na	0	0	0
IRP	0x13	0x40	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.LOC	P2P Transactions; match if local only	0,1	0x00	0	na	0	0	0
IRP	0x13	0x80	0x00	0x00	0x00	UNC_I_P2P_TRANSACTIONS.LOC_AND_TGT_MATCH	P2P Transactions; match if local and target matches	0,1	0x00	0	na	0	0	0
IRP	0x12	0x1	0x00	0x00	0x00	UNC_I_SNOOP_RESP.MISS	Snoop Responses; Miss	0,1	0x00	0	na	0	0	0
IRP	0x12	0x2	0x00	0x00	0x00	UNC_I_SNOOP_RESP.HIT_I	Snoop Responses; Hit I	0,1	0x00	0	na	0	0	0
IRP	0x12	0x4	0x00	0x00	0x00	UNC_I_SNOOP_RESP.HIT_ES	Snoop Responses; Hit E or S	0,1	0x00	0	na	0	0	0
IRP	0x12	0x8	0x00	0x00	0x00	UNC_I_SNOOP_RESP.HIT_M	Snoop Responses; Hit M	0,1	0x00	0	na	0	0	0
IRP	0x12	0x10	0x00	0x00	0x00	UNC_I_SNOOP_RESP.SNPCODE	Snoop Responses; SnpCode	0,1	0x00	0	na	0	0	0
IRP	0x12	0x20	0x00	0x00	0x00	UNC_I_SNOOP_RESP.SNPDATA	Snoop Responses; SnpData	0,1	0x00	0	na	0	0	0
IRP	0x12	0x40	0x00	0x00	0x00	UNC_I_SNOOP_RESP.SNPINV	Snoop Responses; SnpInv	0,1	0x00	0	na	0	0	0
IRP	0x11	0x1	0x00	0x00	0x00	UNC_I_TRANSACTIONS.READS	Inbound Transaction Count; Reads	0,1	0x00	0	na	0	0	0
IRP	0x11	0x2	0x00	0x00	0x00	UNC_I_TRANSACTIONS.WRITES	Inbound Transaction Count; Writes	0,1	0x00	0	na	0	0	0
IRP	0x11	0x4	0x00	0x00	0x00	UNC_I_TRANSACTIONS.RD_PREF	Inbound Transaction Count; Read Prefetches	0,1	0x00	0	na	0	0	0
IRP	0x11	0x8	0x00	0x00	0x00	UNC_I_TRANSACTIONS.WR_PREF	Inbound Transaction Count; Write Prefetches	0,1	0x00	0	na	0	0	0
IRP	0x11	0x10	0x00	0x00	0x00	UNC_I_TRANSACTIONS.ATOMIC	Inbound Transaction Count; Atomic	0,1	0x00	0	na	0	0	0
IRP	0x11	0x20	0x00	0x00	0x00	UNC_I_TRANSACTIONS.OTHER	Inbound Transaction Count; Other	0,1	0x00	0	na	0	0	0
IRP	0x1A	0x0	0x00	0x00	0x00	UNC_I_TxR2_AD_STALL_CREDIT_CYCLES	No AD Egress Credit Stalls	0,1	0x00	0	na	0	0	0
IRP	0xB	0x0	0x00	0x00	0x00	UNC_I_TxC_AK_INSERTS	AK Egress Allocations	0,1	0x00	0	na	0	0	0
IRP	0x5	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_DRS_CYCLES_FULL	BL DRS Egress Cycles Full	0,1	0x00	0	na	0	0	0
IRP	0x2	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_DRS_INSERTS	BL DRS Egress Inserts	0,1	0x00	0	na	0	0	0
IRP	0x8	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_DRS_OCCUPANCY	BL DRS Egress Occupancy	0,1	0x00	0	na	0	0	0
IRP	0x6	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_NCB_CYCLES_FULL	BL NCB Egress Cycles Full	0,1	0x00	0	na	0	0	0
IRP	0x3	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_NCB_INSERTS	BL NCB Egress Inserts	0,1	0x00	0	na	0	0	0
IRP	0x9	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_NCB_OCCUPANCY	BL NCB Egress Occupancy	0,1	0x00	0	na	0	0	0
IRP	0x7	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_NCS_CYCLES_FULL	BL NCS Egress Cycles Full	0,1	0x00	0	na	0	0	0
IRP	0x4	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_NCS_INSERTS	BL NCS Egress Inserts	0,1	0x00	0	na	0	0	0
IRP	0xA	0x0	0x00	0x00	0x00	UNC_I_TxC_BL_NCS_OCCUPANCY	BL NCS Egress Occupancy	0,1	0x00	0	na	0	0	0
IRP	0x1B	0x0	0x00	0x00	0x00	UNC_I_TxR2_BL_STALL_CREDIT_CYCLES	No BL Egress Credit Stalls	0,1	0x00	0	na	0	0	0
IRP	0xD	0x0	0x00	0x00	0x00	UNC_I_TxS_DATA_INSERTS_NCB	Outbound Read Requests	0,1	0x00	0	na	0	0	0
IRP	0xE	0x0	0x00	0x00	0x00	UNC_I_TxS_DATA_INSERTS_NCS	Outbound Read Requests	0,1	0x00	0	na	0	0	0
IRP	0xC	0x0	0x00	0x00	0x00	UNC_I_TxS_REQUEST_OCCUPANCY	Outbound Request Queue Occupancy	0,1	0x00	0	na	0	0	0
UPI LL	0x18	0x1	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.AD_VNA_EQ0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x18	0x02	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.AD_VNA_EQ1	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x18	0x04	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.AD_VNA_EQ2	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x18	0x8	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.BL_VNA_EQ0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x18	0x10	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x14	0x1	0x00	0x00	0x00	UNC_UPI_M3_BYP_BLOCKED.FLOWQ_AD_VNA_LE2	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x14	0x2	0x00	0x00	0x00	UNC_UPI_M3_BYP_BLOCKED.FLOWQ_BL_VNA_EQ0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x14	0x4	0x00	0x00	0x00	UNC_UPI_M3_BYP_BLOCKED.FLOWQ_AK_VNA_LE3	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x14	0x8	0x00	0x00	0x00	UNC_UPI_M3_BYP_BLOCKED.BGF_CRD	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x14	0x10	0x00	0x00	0x00	UNC_UPI_M3_BYP_BLOCKED.GV_BLOCK	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x16	0x0	0x00	0x00	0x00	UNC_UPI_M3_CRD_RETURN_BLOCKED	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x15	0x1	0x00	0x00	0x00	UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_AD_VNA_LE2	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x15	0x2	0x00	0x00	0x00	UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_AD_VNA_BTW_2_THRESH	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x15	0x4	0x00	0x00	0x00	UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_BL_VNA_EQ0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x15	0x8	0x00	0x00	0x00	UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_BL_VNA_BTW_0_THRESH	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x15	0x10	0x00	0x00	0x00	UNC_UPI_M3_RXQ_BLOCKED.FLOWQ_AK_VNA_LE3	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x15	0x20	0x00	0x00	0x00	UNC_UPI_M3_RXQ_BLOCKED.BGF_CRD	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x15	0x40	0x00	0x00	0x00	UNC_UPI_M3_RXQ_BLOCKED.GV_BLOCK	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x20	0x0	0x00	0x00	0x00	UNC_UPI_PHY_INIT_CYCLES	Cycles where phy is not in L0, L0c, L0p, L1	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x23	0x0	0x00	0x00	0x00	UNC_UPI_POWER_L1_NACK	L1 Req Nack	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x22	0x0	0x00	0x00	0x00	UNC_UPI_POWER_L1_REQ	L1 Req (same as L1 Ack).	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x46	0x1	0x00	0x00	0x00	UNC_UPI_REQ_SLOT2_FROM_M3.VNA	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x46	0x2	0x00	0x00	0x00	UNC_UPI_REQ_SLOT2_FROM_M3.VN0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x46	0x4	0x00	0x00	0x00	UNC_UPI_REQ_SLOT2_FROM_M3.VN1	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x46	0x8	0x00	0x00	0x00	UNC_UPI_REQ_SLOT2_FROM_M3.ACK	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x24	0x0	0x00	0x00	0x00	UNC_UPI_RxL0_POWER_CYCLES	Cycles in L0. Receive side.	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x39	0x0	0x00	0x00	0x00	UNC_UPI_RxL_CREDITS_CONSUMED_VN0	VN0 Credit Consumed	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3A	0x0	0x00	0x00	0x00	UNC_UPI_RxL_CREDITS_CONSUMED_VN1	VN1 Credit Consumed	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x38	0x0	0x00	0x00	0x00	UNC_UPI_RxL_CREDITS_CONSUMED_VNA	VNA Credit Consumed	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x1	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.SLOT0	Valid Flits Received; Slot 0	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x2	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.SLOT1	Valid Flits Received; Slot 1	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x4	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.SLOT2	Valid Flits Received; Slot 2	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x8	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.DATA	Valid Flits Received; Data	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x10	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.LLCRD	Valid Flits Received; LLCRD Not Empty	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x40	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.LLCTRL	Valid Flits Received; LLCTRL	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x80	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.PROT_HDR	This event is deprecated. Refer to new event UNC_UPI_RxL_FLITS.PROTHDR	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x5	0x8	0x00	0x00	0x00	UNC_UPI_RxL_HDR_MATCH.REQ	This event is deprecated. Refer to new event UNC_UPI_RxL_BASIC_HDR_MATCH.REQ	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x5	0x9	0x00	0x00	0x00	UNC_UPI_RxL_HDR_MATCH.SNP	This event is deprecated. Refer to new event UNC_UPI_RxL_BASIC_HDR_MATCH.SNP	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x5	0xA	0x00	0x00	0x00	UNC_UPI_RxL_HDR_MATCH.RSP	This event is deprecated. Refer to new event UNC_UPI_RxL_BASIC_HDR_MATCH.RSP_DATA	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x5	0xB	0x00	0x00	0x00	UNC_UPI_RxL_HDR_MATCH.WB	This event is deprecated. Refer to new event UNC_UPI_RxL_BASIC_HDR_MATCH.WB	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x5	0xC	0x00	0x00	0x00	UNC_UPI_RxL_HDR_MATCH.NCB	This event is deprecated. Refer to new event UNC_UPI_RxL_BASIC_HDR_MATCH.NCB	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x5	0xD	0x00	0x00	0x00	UNC_UPI_RxL_HDR_MATCH.NCS	This event is deprecated. Refer to new event UNC_UPI_RxL_BASIC_HDR_MATCH.NCS	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x32	0x1	0x00	0x00	0x00	UNC_UPI_RxL_OCCUPANCY.SLOT0	RxQ Occupancy - All Packets; Slot 0	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x32	0x2	0x00	0x00	0x00	UNC_UPI_RxL_OCCUPANCY.SLOT1	RxQ Occupancy - All Packets; Slot 1	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x32	0x4	0x00	0x00	0x00	UNC_UPI_RxL_OCCUPANCY.SLOT2	RxQ Occupancy - All Packets; Slot 2	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x33	0x1	0x00	0x00	0x00	UNC_UPI_RxL_SLOT_BYPASS.S0_RXQ1	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x33	0x2	0x00	0x00	0x00	UNC_UPI_RxL_SLOT_BYPASS.S0_RXQ2	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x33	0x4	0x00	0x00	0x00	UNC_UPI_RxL_SLOT_BYPASS.S1_RXQ0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x33	0x8	0x00	0x00	0x00	UNC_UPI_RxL_SLOT_BYPASS.S1_RXQ2	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x33	0x10	0x00	0x00	0x00	UNC_UPI_RxL_SLOT_BYPASS.S2_RXQ0	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x33	0x20	0x00	0x00	0x00	UNC_UPI_RxL_SLOT_BYPASS.S2_RXQ1	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x1	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.CFG_CTL	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x2	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.RXQ	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x4	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.RXQ_BYPASS	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x8	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.RXQ_CRED	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x10	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.TXQ	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x20	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.RETRY	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x40	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.DFX	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2A	0x80	0x00	0x00	0x00	UNC_UPI_TxL0P_CLK_ACTIVE.SPARE	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x28	0x0	0x00	0x00	0x00	UNC_UPI_TxL0P_POWER_CYCLES_LL_ENTER	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x29	0x0	0x00	0x00	0x00	UNC_UPI_TxL0P_POWER_CYCLES_M3_EXIT	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x26	0x0	0x00	0x00	0x00	UNC_UPI_TxL0_POWER_CYCLES	Cycles in L0. Transmit side.	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x1	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.SLOT0	Valid Flits Sent; Slot 0	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x2	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.SLOT1	Valid Flits Sent; Slot 1	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x4	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.SLOT2	Valid Flits Sent; Slot 2	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x10	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.LLCRD	Valid Flits Sent; LLCRD Not Empty	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x40	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.LLCTRL	Valid Flits Sent; LLCTRL	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x80	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.PROT_HDR	This event is deprecated. Refer to new event UNC_UPI_TxL_FLITS.PROTHDR	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x4	0x8	0x00	0x00	0x00	UNC_UPI_TxL_HDR_MATCH.REQ	This event is deprecated. Refer to new event UNC_UPI_TxL_BASIC_HDR_MATCH.REQ	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x4	0x9	0x00	0x00	0x00	UNC_UPI_TxL_HDR_MATCH.SNP	This event is deprecated. Refer to new event UNC_UPI_TxL_BASIC_HDR_MATCH.SNP	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x4	0xC	0x00	0x00	0x00	UNC_UPI_TxL_HDR_MATCH.WB	This event is deprecated. Refer to new event UNC_UPI_TxL_BASIC_HDR_MATCH.WB	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x4	0xE	0x00	0x00	0x00	UNC_UPI_TxL_HDR_MATCH.NCB	This event is deprecated. Refer to new event UNC_UPI_TxL_BASIC_HDR_MATCH.NCB	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x4	0xF	0x00	0x00	0x00	UNC_UPI_TxL_HDR_MATCH.NCS	This event is deprecated. Refer to new event UNC_UPI_TxL_BASIC_HDR_MATCH.NCS	0,1,2,3	0x00	0	na	0	1	0
UPI LL	0x40	0x0	0x00	0x00	0x00	UNC_UPI_TxL_INSERTS	Tx Flit Buffer Allocations	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x42	0x0	0x00	0x00	0x00	UNC_UPI_TxL_OCCUPANCY	Tx Flit Buffer Occupancy	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x45	0x0	0x00	0x00	0x00	UNC_UPI_VNA_CREDIT_RETURN_BLOCKED_VN01	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x44	0x0	0x00	0x00	0x00	UNC_UPI_VNA_CREDIT_RETURN_OCCUPANCY	VNA Credits Pending Return - Occupancy	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x18	0x20	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ1	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x18	0x40	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ2	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x18	0x80	0x00	0x00	0x00	UNC_UPI_FLOWQ_NO_VNA_CRD.AK_VNA_EQ3	tbd	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x3	0x80	0x00	0x00	0x00	UNC_UPI_RxL_FLITS.PROTHDR	Valid Flits Received; Protocol Header	0,1,2,3	0x00	0	na	0	0	0
UPI LL	0x2	0x80	0x00	0x00	0x00	UNC_UPI_TxL_FLITS.PROTHDR	Valid Flits Sent; Protocol Header	0,1,2,3	0x00	0	na	0	0	0
